riboseq_counts rnaseq_counts cds_length total_mapped_riboseq total_mapped_rnaseq rpkm_riboseq rpkm_rnaseq te ensembl_tx_id entrez external_gene_id transcript_biotype
ENST00000551917.1 496 79080 1089 20201281 1099616604 22.5462795250955 66.0385443668757 0.341410909965552 ENST00000551917 5250 SLC25A3 protein_coding
ENST00000430321.1 110 17539 1153 20201281 1099616604 4.72263594324621 13.8335687190367 0.341389560363212 ENST00000430321 130507 UBR3 nonsense_mediated_decay
ENST00000438493.1 51 8142 1893 20201281 1099616604 1.3336462631259 3.91146271763437 0.340958449409045 ENST00000438493 8031 NCOA4 protein_coding
ENST00000344348.6 51 8142 1845 20201281 1099616604 1.36834275127227 4.01322434931266 0.340958449409045 ENST00000344348 8031 NCOA4 protein_coding
ENST00000374087.4 51 8142 1845 20201281 1099616604 1.36834275127227 4.01322434931266 0.340958449409045 ENST00000374087 8031 NCOA4 protein_coding
ENST00000443446.1 51 8142 1845 20201281 1099616604 1.36834275127227 4.01322434931266 0.340958449409045 ENST00000443446 8031 NCOA4 protein_coding
ENST00000452682.1 51 8142 1953 20201281 1099616604 1.29267402769961 3.79129489220782 0.340958449409045 ENST00000452682 8031 NCOA4 protein_coding
ENST00000553823.1 1 160 219 20201281 1099616604 0.226035668018385 0.66440758046787 0.340206335182407 ENST00000553823 91754 NEK9 protein_coding
ENST00000474710.1 54 8643 2226 20201281 1099616604 1.20085256513271 3.53100281681955 0.340088248984843 ENST00000474710 26137 ZBTB20 protein_coding
ENST00000492624.2 24 3846 486 20201281 1099616604 2.44453389116179 7.19667220204469 0.339675592069798 ENST00000492624 5523 PPP2R3A protein_coding
ENST00000530285.1 89 14286 433 20201281 1099616604 10.1747371947952 30.004159152851 0.33911089269197 ENST00000530285 79026 AHNAK protein_coding
ENST00000556623.1 87 14003 192 20201281 1099616604 22.4305082435119 66.3252004392857 0.338189829732137 ENST00000556623 122622 ADSSL1 protein_coding
ENST00000548847.1 429 69108 975 20201281 1099616604 21.7807969702515 64.4588302342514 0.337902454808712 ENST00000548847 5250 SLC25A3 protein_coding
ENST00000272793.5 357 57617 5667 20201281 1099616604 3.11843067455115 9.246047922706 0.337271740382511 ENST00000272793 130507 UBR3 protein_coding
ENST00000418381.1 357 57623 5667 20201281 1099616604 3.11843067455115 9.2470107685247 0.337236621932546 ENST00000418381 130507 UBR3 protein_coding
ENST00000449802.1 14 2261 8085 20201281 1099616604 0.0857174221576212 0.25431925876383 0.337046524019723 ENST00000449802 65065 NBEAL1 protein_coding
ENST00000555674.1 87 14074 225 20201281 1099616604 19.1407003677968 56.8844730823209 0.336483742059053 ENST00000555674 122622 ADSSL1 protein_coding
ENST00000392438.3 33 5340 2883 20201281 1099616604 0.56661802732184 1.6844391455384 0.33638379209047 ENST00000392438 4976 OPA1 protein_coding
ENST00000361828.2 33 5348 2937 20201281 1099616604 0.556200126921643 1.65594597194189 0.335880600180088 ENST00000361828 4976 OPA1 protein_coding
ENST00000527759.1 9 1459 2757 20201281 1099616604 0.16159459617854 0.481257196496813 0.335775957959333 ENST00000527759 9774 BCLAF1 protein_coding
ENST00000531224.1 9 1459 2763 20201281 1099616604 0.161243685003343 0.480212121151543 0.335775957959333 ENST00000531224 9774 BCLAF1 protein_coding
ENST00000508787.1 15 2433 568 20201281 1099616604 1.30726614338097 3.89540380587537 0.335591945925926 ENST00000508787 821 CANX protein_coding
ENST00000506783.1 41 6657 3217 20201281 1099616604 0.630890352234092 1.88185521571969 0.335249145079855 ENST00000506783 23469 PHF3 protein_coding
ENST00000463790.1 8 1300 258 20201281 1099616604 1.5349398851481 4.58228774610471 0.334972391564217 ENST00000463790 26959 HBP1 nonsense_mediated_decay
ENST00000550758.1 78 12678 286 20201281 1099616604 13.5004939898253 40.3128428285095 0.334893126918792 ENST00000550758 1634 DCN protein_coding
ENST00000434713.2 10 1627 2997 20201281 1099616604 0.165171208862283 0.493695900523958 0.334560624641581 ENST00000434713 10274 STAG1 protein_coding
ENST00000423602.1 1 163 414 20201281 1099616604 0.119569592502479 0.358051893115362 0.333944868890707 ENST00000423602 51594 NBAS protein_coding
ENST00000492318.1 1 163 570 20201281 1099616604 0.0868452829754846 0.260058743420631 0.333944868890707 ENST00000492318 10274 STAG1 protein_coding
ENST00000494284.2 40 6520 2465 20201281 1099616604 0.803274828333083 2.4054115010103 0.333944868890707 ENST00000494284 23469 PHF3 protein_coding
ENST00000449873.1 23 3751 993 20201281 1099616604 1.14656763324129 3.43523559113394 0.333766812442351 ENST00000449873 6913 TBX15 protein_coding
ENST00000447653.3 45 7346 453 20201281 1099616604 4.91739847311519 14.7472632568932 0.333444815316272 ENST00000447653 801 CALM1 protein_coding
ENST00000356978.4 45 7349 450 20201281 1099616604 4.95018112960262 14.8516410644442 0.333308696872137 ENST00000356978 801 CALM1 protein_coding
ENST00000467750.1 13 2125 2965 20201281 1099616604 0.217039982073639 0.651767870489534 0.333001965731486 ENST00000467750 26130 GAPVD1 protein_coding
ENST00000316856.3 166 27146 1089 20201281 1099616604 7.5457306475118 22.6692251565909 0.332862309822616 ENST00000316856 5886 RAD23A protein_coding
ENST00000435532.3 26 4253 2703 20201281 1099616604 0.476155047612535 1.43089592883102 0.332767071328195 ENST00000435532 4734 NEDD4 protein_coding
ENST00000586534.1 166 27167 1092 20201281 1099616604 7.5250006182604 22.6244356784968 0.332605008372096 ENST00000586534 5886 RAD23A protein_coding
ENST00000374383.1 27 4419 429 20201281 1099616604 3.11549861303662 9.36753706994706 0.332584604658973 ENST00000374383 23392 KIAA0368 protein_coding
ENST00000545929.1 2 328 594 20201281 1099616604 0.166672765306486 0.502164618267761 0.331908619690154 ENST00000545929 10207 INADL protein_coding
ENST00000242810.6 234 38466 1803 20201281 1099616604 6.42452792194683 19.4017101215706 0.331132043602905 ENST00000242810 54800 KLHL24 protein_coding
ENST00000454652.1 234 38466 1803 20201281 1099616604 6.42452792194683 19.4017101215706 0.331132043602905 ENST00000454652 54800 KLHL24 protein_coding
ENST00000497580.1 10 1644 2271 20201281 1099616604 0.217973629661058 0.658329611518412 0.331101056138596 ENST00000497580 26130 GAPVD1 nonsense_mediated_decay
ENST00000188376.5 429 70680 1086 20201281 1099616604 19.5545829152811 59.1868772183225 0.330387137053204 ENST00000188376 5250 SLC25A3 protein_coding
ENST00000401722.3 429 70680 1086 20201281 1099616604 19.5545829152811 59.1868772183225 0.330387137053204 ENST00000401722 5250 SLC25A3 protein_coding
ENST00000549338.1 429 70680 1086 20201281 1099616604 19.5545829152811 59.1868772183225 0.330387137053204 ENST00000549338 5250 SLC25A3 protein_coding
ENST00000552981.1 429 70680 1086 20201281 1099616604 19.5545829152811 59.1868772183225 0.330387137053204 ENST00000552981 5250 SLC25A3 protein_coding
ENST00000361908.3 33 5457 2994 20201281 1099616604 0.545611146549387 1.65752798198122 0.329171605234215 ENST00000361908 4976 OPA1 protein_coding
ENST00000361510.2 33 5465 3048 20201281 1099616604 0.535944807338867 1.63054922606886 0.32868974378099 ENST00000361510 4976 OPA1 protein_coding
ENST00000422678.2 82 13643 177 20201281 1099616604 22.9330425213229 70.0963370003803 0.327164635167719 ENST00000422678 1073 CFL2 nonsense_mediated_decay
ENST00000361445.4 19 3163 7650 20201281 1099616604 0.122945675114314 0.376007465496203 0.326976686359317 ENST00000361445 2475 MTOR protein_coding
ENST00000590811.1 6 999 627 20201281 1099616604 0.473701543502643 1.44896087382716 0.326925006781893 ENST00000590811 10939 AFG3L2 protein_coding
ENST00000416449.1 25 4164 3864 20201281 1099616604 0.320275694203068 0.980014077299978 0.326807238407692 ENST00000416449 55755 CDK5RAP2 protein_coding
ENST00000430081.1 157 26201 442 20201281 1099616604 17.5832225644256 53.9081351876226 0.326170113346135 ENST00000430081 10133 OPTN protein_coding
ENST00000481385.2 40 6676 2439 20201281 1099616604 0.811837823633066 2.48921975342755 0.326141483697934 ENST00000481385 23469 PHF3 protein_coding
ENST00000512123.1 12 2004 6724 20201281 1099616604 0.0883435061797018 0.27103708849403 0.325946189396319 ENST00000512123 80144 FRAS1 protein_coding
ENST00000376456.4 34 5681 2800 20201281 1099616604 0.601093422880318 1.84512362222258 0.325774065022407 ENST00000376456 56243 KIAA1217 protein_coding
ENST00000526596.1 8 1340 1214 20201281 1099616604 0.326206334734934 1.00379452514467 0.324973215696628 ENST00000526596 6786 STIM1 protein_coding
ENST00000525132.1 39 6548 110 20201281 1099616604 17.5506421867729 54.1345706410166 0.324203960222697 ENST00000525132 7812 CSDE1 protein_coding
ENST00000430396.2 45 7558 1545 20201281 1099616604 1.44180032901047 4.44874092235267 0.324091772071095 ENST00000430396 8031 NCOA4 protein_coding
ENST00000357258.3 50 8420 2007 20201281 1099616604 1.23322898096727 3.81525376878159 0.323236422976159 ENST00000357258 26137 ZBTB20 protein_coding
ENST00000393785.2 50 8420 2007 20201281 1099616604 1.23322898096727 3.81525376878159 0.323236422976159 ENST00000393785 26137 ZBTB20 protein_coding
ENST00000462705.1 50 8420 2007 20201281 1099616604 1.23322898096727 3.81525376878159 0.323236422976159 ENST00000462705 26137 ZBTB20 protein_coding
ENST00000464560.1 50 8420 2007 20201281 1099616604 1.23322898096727 3.81525376878159 0.323236422976159 ENST00000464560 26137 ZBTB20 protein_coding
ENST00000471418.1 50 8420 2007 20201281 1099616604 1.23322898096727 3.81525376878159 0.323236422976159 ENST00000471418 26137 ZBTB20 protein_coding
ENST00000481632.1 50 8420 2007 20201281 1099616604 1.23322898096727 3.81525376878159 0.323236422976159 ENST00000481632 26137 ZBTB20 protein_coding
ENST00000428217.2 12 2022 376 20201281 1099616604 1.57984504136254 4.89048597020647 0.323044591271129 ENST00000428217 55729 ATF7IP protein_coding
ENST00000451360.2 10 1685 618 20201281 1099616604 0.801000182783596 2.47953441855129 0.323044591271129 ENST00000451360 5048 PAFAH1B1 protein_coding
ENST00000348534.4 62 10493 633 20201281 1099616604 4.84851864194886 15.0749081207051 0.321628404175115 ENST00000348534 7352 UCP3 protein_coding
ENST00000369856.3 42 7109 2343 20201281 1099616604 0.887356412476783 2.75927468579437 0.321590458914865 ENST00000369856 2316 FLNA protein_coding
ENST00000298229.2 20 3386 3777 20201281 1099616604 0.262122379115839 0.815264778221243 0.321518095860515 ENST00000298229 3636 INPPL1 protein_coding
ENST00000601166.1 13 2201 390 20201281 1099616604 1.65006037653421 5.13232496040933 0.32150348804153 ENST00000601166 208 AKT2 nonsense_mediated_decay
ENST00000366794.5 40 6775 3045 20201281 1099616604 0.650270099126781 2.0233951915634 0.321375726223972 ENST00000366794 142 PARP1 protein_coding
ENST00000417391.1 17 2880 395 20201281 1099616604 2.13045770134796 6.63061944861859 0.321305983227829 ENST00000417391 7520 XRCC5 protein_coding
ENST00000426415.1 51 8649 1193 20201281 1099616604 2.11617131273876 6.5930165276571 0.320971637771817 ENST00000426415 43 ACHE protein_coding
ENST00000527613.1 8 1358 2259 20201281 1099616604 0.175305219286503 0.546691410044006 0.320665765120384 ENST00000527613 9774 BCLAF1 nonsense_mediated_decay
ENST00000532384.1 8 1358 2259 20201281 1099616604 0.175305219286503 0.546691410044006 0.320665765120384 ENST00000532384 9774 BCLAF1 nonsense_mediated_decay
ENST00000529826.1 8 1358 2177 20201281 1099616604 0.181908355704276 0.567283369448511 0.320665765120384 ENST00000529826 9774 BCLAF1 protein_coding
ENST00000530429.1 8 1358 2253 20201281 1099616604 0.17577207739379 0.548147312600714 0.320665765120384 ENST00000530429 9774 BCLAF1 nonsense_mediated_decay
ENST00000533127.1 4 679 117 20201281 1099616604 1.69236961695816 5.27767476619406 0.320665765120384 ENST00000533127 55291 PPP6R3 protein_coding
ENST00000295266.4 1 170 1167 20201281 1099616604 0.0424180045381544 0.132475868791874 0.320194197818737 ENST00000295266 5161 PDHA2 protein_coding
ENST00000522069.1 92 15641 476 20201281 1099616604 9.56757697318154 29.8824550101819 0.320173726352857 ENST00000522069 7419 VDAC3 protein_coding
ENST00000542514.1 12 2043 397 20201281 1099616604 1.49627641197057 4.67989997528641 0.319724015443085 ENST00000542514 55729 ATF7IP protein_coding
ENST00000526961.1 9 1534 793 20201281 1099616604 0.561811225301685 1.75918244820192 0.319359271618427 ENST00000526961 8301 PICALM protein_coding
ENST00000341697.3 147 25077 2793 20201281 1099616604 2.60535848926454 8.16513472988502 0.319083343441808 ENST00000341697 10500 SEMA6C protein_coding
ENST00000368914.3 147 25077 2793 20201281 1099616604 2.60535848926454 8.16513472988502 0.319083343441808 ENST00000368914 10500 SEMA6C protein_coding
ENST00000368913.3 148 25256 2889 20201281 1099616604 2.5359183356912 7.95015760136064 0.318977115026901 ENST00000368913 10500 SEMA6C protein_coding
ENST00000289893.4 125 21341 17817 20201281 1099616604 0.347293394623297 1.08927841256717 0.318828860111904 ENST00000289893 23499 MACF1 protein_coding
ENST00000588673.1 62 10606 159 20201281 1099616604 19.3025930839851 60.6615089960239 0.318201663681829 ENST00000588673 4946 OAZ1 nonsense_mediated_decay
ENST00000590943.1 62 10606 159 20201281 1099616604 19.3025930839851 60.6615089960239 0.318201663681829 ENST00000590943 4946 OAZ1 nonsense_mediated_decay
ENST00000397013.2 2 343 409 20201281 1099616604 0.242062646924334 0.762657460605211 0.317393665476298 ENST00000397013 4928 NUP98 nonsense_mediated_decay
ENST00000530544.1 21 3603 1968 20201281 1099616604 0.528220547366134 1.66493728474732 0.317261528230055 ENST00000530544 114883 OSBPL9 protein_coding
ENST00000420698.1 5 859 1480 20201281 1099616604 0.167235848973062 0.527825246812484 0.316839427410857 ENST00000420698 9612 NCOR2 protein_coding
ENST00000574468.1 10 1719 627 20201281 1099616604 0.789502572504405 2.493256999108 0.316655111280891 ENST00000574468 5048 PAFAH1B1 protein_coding
ENST00000520115.1 92 15816 495 20201281 1099616604 9.20033664491801 29.0569595214253 0.316631085855149 ENST00000520115 7419 VDAC3 protein_coding
ENST00000282516.8 29 4992 8415 20201281 1099616604 0.170594477431344 0.539484743413056 0.316217426932366 ENST00000282516 25836 NIPBL protein_coding
ENST00000510810.1 13 2245 511 20201281 1099616604 1.25934157895957 3.99534379861706 0.315202306093277 ENST00000510810 821 CANX protein_coding
ENST00000442046.1 4 691 1106 20201281 1099616604 0.179030058936804 0.568174359994475 0.315097039821622 ENST00000442046 23499 MACF1 protein_coding
ENST00000497380.1 17 2942 228 20201281 1099616604 3.6909245264581 11.7345525022009 0.314534749046957 ENST00000497380 8975 USP13 nonsense_mediated_decay
ENST00000479073.2 5 866 360 20201281 1099616604 0.687525156889253 2.18763116781343 0.314278369683517 ENST00000479073 10869 USP19 protein_coding
ENST00000269080.2 32 5548 4746 20201281 1099616604 0.3337669535341 1.06308362721164 0.313961145662207 ENST00000269080 10351 ABCA8 protein_coding
ENST00000572156.1 33 5724 548 20201281 1099616604 2.98094849045413 9.49899759284878 0.313817164528846 ENST00000572156 8165 AKAP1 protein_coding
ENST00000448238.2 28 4857 8094 20201281 1099616604 0.17124421995166 0.545712138941504 0.313799543260693 ENST00000448238 25836 NIPBL protein_coding
ENST00000430352.2 32 5553 4866 20201281 1099616604 0.325535955913037 1.03780146611699 0.313678450591379 ENST00000430352 10351 ABCA8 protein_coding
ENST00000586539.1 32 5553 4866 20201281 1099616604 0.325535955913037 1.03780146611699 0.313678450591379 ENST00000586539 10351 ABCA8 protein_coding
ENST00000372925.2 128 22284 13303 20201281 1099616604 0.476300973155781 1.52335902454755 0.312664949943264 ENST00000372925 23499 MACF1 protein_coding
ENST00000368912.3 137 23868 2769 20201281 1099616604 2.44916870623171 7.83883971786511 0.312440207273268 ENST00000368912 10500 SEMA6C protein_coding
ENST00000537996.1 232 40424 1296 20201281 1099616604 8.86143535546148 28.3656666434725 0.312400038639693 ENST00000537996 6345 SRL protein_coding
ENST00000518573.1 24 4186 384 20201281 1099616604 3.09386320600164 9.91349314571342 0.312086079097096 ENST00000518573 54704 PDP1 protein_coding
ENST00000413971.1 2 349 213 20201281 1099616604 0.464805739868791 1.49006266968133 0.31193704085493 ENST00000413971 7155 TOP2B nonsense_mediated_decay
ENST00000457726.1 22 3840 2166 20201281 1099616604 0.502788480384385 1.61224664955638 0.31185580725054 ENST00000457726 63891 RNF123 nonsense_mediated_decay
ENST00000451538.1 8 1400 334 20201281 1099616604 1.18567212685093 3.81188929961544 0.311045792166773 ENST00000451538 8452 CUL3 protein_coding
ENST00000375389.3 12 2102 1887 20201281 1099616604 0.314796892184587 1.01302350548959 0.31074983993826 ENST00000375389 23196 FAM120A protein_coding
ENST00000518827.1 44 7709 698 20201281 1099616604 3.12045801866068 10.0438758084175 0.31068265659413 ENST00000518827 54704 PDP1 protein_coding
ENST00000430554.1 51 8939 1304 20201281 1099616604 1.93603709823415 6.23404678026602 0.310558641356801 ENST00000430554 43 ACHE protein_coding
ENST00000424225.1 32 5616 3450 20201281 1099616604 0.459147235209519 1.48035786385463 0.310159621818719 ENST00000424225 7155 TOP2B protein_coding
ENST00000531180.1 128 22472 557 20201281 1099616604 11.3756406568965 36.6897913540395 0.310049205435017 ENST00000531180 1982 EIF4G2 protein_coding
ENST00000282041.5 13 2292 7740 20201281 1099616604 0.0831425771121888 0.269297526001846 0.308738733498869 ENST00000282041 57724 EPG5 protein_coding
ENST00000380427.1 9 1588 2645 20201281 1099616604 0.168437165090448 0.545988546962363 0.308499447520571 ENST00000380427 55667 DENND4C protein_coding
ENST00000394084.1 6 1059 1494 20201281 1099616604 0.198802455004121 0.644620442058605 0.308402343508131 ENST00000394084 26130 GAPVD1 protein_coding
ENST00000280527.2 32 5651 3111 20201281 1099616604 0.509179672604577 1.65190096623281 0.308238619029185 ENST00000280527 51232 CRIM1 protein_coding
ENST00000335953.4 158 27905 2022 20201281 1099616604 3.86809405775081 12.5504583448236 0.308203409905438 ENST00000335953 7704 ZBTB16 protein_coding
ENST00000392996.2 158 27905 2022 20201281 1099616604 3.86809405775081 12.5504583448236 0.308203409905438 ENST00000392996 7704 ZBTB16 protein_coding
ENST00000575322.1 33 5831 559 20201281 1099616604 2.92228939672427 9.48614905829702 0.308058557668172 ENST00000575322 8165 AKAP1 protein_coding
ENST00000435514.2 8 1415 987 20201281 1099616604 0.401230486695248 1.30376103769811 0.307748486949457 ENST00000435514 57488 ESYT2 protein_coding
ENST00000534828.1 12 2123 456 20201281 1099616604 1.30267924463227 4.23393184265337 0.307676007324645 ENST00000534828 55729 ATF7IP protein_coding
ENST00000263966.3 385 68250 2592 20201281 1099616604 7.35269959451007 23.9456356176653 0.307058025600532 ENST00000263966 8975 USP13 protein_coding
ENST00000394564.1 10 1775 945 20201281 1099616604 0.52382869096324 1.70814706823659 0.306664865516536 ENST00000394564 10142 AKAP9 protein_coding
ENST00000443166.1 7 1243 825 20201281 1099616604 0.420015368572344 1.37017453281987 0.306541508772563 ENST00000443166 2969 GTF2I protein_coding
ENST00000295024.6 28 4982 1545 20201281 1099616604 0.897120204717627 2.93247251589852 0.305926210681892 ENST00000295024 80232 WDR26 protein_coding
ENST00000346152.4 7 1246 2934 20201281 1099616604 0.118102480938031 0.386203889980806 0.305803447354973 ENST00000346152 2969 GTF2I protein_coding
ENST00000416070.1 7 1246 2874 20201281 1099616604 0.120568085968053 0.394266601671428 0.305803447354973 ENST00000416070 2969 GTF2I protein_coding
ENST00000535985.1 1 178 125 20201281 1099616604 0.39601449036821 1.29499681508993 0.305803447354973 ENST00000535985 3636 INPPL1 nonsense_mediated_decay
ENST00000307015.9 10 1781 3441 20201281 1099616604 0.143858794815537 0.470693236483049 0.305631744127935 ENST00000307015 55667 DENND4C protein_coding
ENST00000353920.4 7 1247 2937 20201281 1099616604 0.117981845104591 0.386119040204103 0.305558216041938 ENST00000353920 2969 GTF2I protein_coding
ENST00000324896.4 7 1247 2997 20201281 1099616604 0.115619846203598 0.378388929289106 0.305558216041938 ENST00000324896 2969 GTF2I protein_coding
ENST00000496897.1 377 67297 2397 20201281 1099616604 7.78564157638794 25.5320908699975 0.304935526668393 ENST00000496897 8975 USP13 protein_coding
ENST00000502769.1 11 1964 501 20201281 1099616604 1.08686611628002 3.56502408783082 0.304869220937392 ENST00000502769 288 ANK3 protein_coding
ENST00000506654.1 12 2143 394 20201281 1099616604 1.5076693795744 4.94634791310976 0.304804556019702 ENST00000506654 821 CANX protein_coding
ENST00000538511.1 5 894 289 20201281 1099616604 0.856432721384537 2.81318560876908 0.304435199268374 ENST00000538511 55729 ATF7IP protein_coding
ENST00000207157.3 40 7165 1491 20201281 1099616604 1.32801639962512 4.37015924202486 0.303882839520922 ENST00000207157 6913 TBX15 protein_coding
ENST00000311278.6 30 5380 1317 20201281 1099616604 1.1276039019596 3.71496915081081 0.303529815776126 ENST00000311278 208 AKT2 protein_coding
ENST00000509997.1 58 10450 681 20201281 1099616604 4.21601329687154 13.9549373006584 0.302116247894042 ENST00000509997 90523 MLIP protein_coding
ENST00000556224.1 161 29014 2778 20201281 1099616604 2.86889547107999 9.49804179534098 0.302051257816875 ENST00000556224 25831 HECTD1 protein_coding
ENST00000551104.1 16 2884 474 20201281 1099616604 1.6709472167435 5.53319053524769 0.301986205987158 ENST00000551104 5094 PCBP2 protein_coding
ENST00000550520.2 16 2884 480 20201281 1099616604 1.65006037653421 5.4640256535571 0.301986205987158 ENST00000550520 5094 PCBP2 protein_coding
ENST00000536508.1 19 3432 1992 20201281 1099616604 0.472155830634788 1.56681115945123 0.301348268926142 ENST00000536508 10484 SEC23A protein_coding
ENST00000518563.1 71 12851 326 20201281 1099616604 10.7810693313431 35.8490816302488 0.3007348819292 ENST00000518563 7419 VDAC3 protein_coding
ENST00000506453.1 20 3620 345 20201281 1099616604 2.86967022005949 9.54219278339344 0.3007348819292 ENST00000506453 2926 GRSF1 nonsense_mediated_decay
ENST00000464596.1 117 21188 989 20201281 1099616604 5.85612934442373 19.482845370796 0.300578751869675 ENST00000464596 4154 MBNL1 protein_coding
ENST00000524127.1 5 906 282 20201281 1099616604 0.877691689645855 2.92171466469309 0.300402944973428 ENST00000524127 1495 CTNNA1 protein_coding
ENST00000483326.1 3 544 1099 20201281 1099616604 0.135127783337651 0.450152761070406 0.300182060455065 ENST00000483326 26046 LTN1 nonsense_mediated_decay
ENST00000267950.8 8 1451 195 20201281 1099616604 2.03084354034979 6.76692732172098 0.300113100643337 ENST00000267950 2108 ETFA nonsense_mediated_decay
ENST00000357472.3 117 21243 1029 20201281 1099616604 5.62848583249278 18.7741025314717 0.299800526978989 ENST00000357472 4154 MBNL1 protein_coding
ENST00000492948.1 117 21243 1029 20201281 1099616604 5.62848583249278 18.7741025314717 0.299800526978989 ENST00000492948 4154 MBNL1 protein_coding
ENST00000498502.1 117 21243 1047 20201281 1099616604 5.53172103308029 18.4513385911025 0.299800526978989 ENST00000498502 4154 MBNL1 protein_coding
ENST00000502396.1 73 13272 2982 20201281 1099616604 1.21181496465792 4.04750547523754 0.299397980329304 ENST00000502396 90523 MLIP protein_coding
ENST00000567071.1 83 15103 563 20201281 1099616604 7.29778035092394 24.3957142942892 0.299141901027767 ENST00000567071 825 CAPN3 protein_coding
ENST00000313485.6 1 182 5384 20201281 1099616604 0.00919424429718169 0.0307414995151007 0.299082492468051 ENST00000313485 23164 MPRIP protein_coding
ENST00000602978.1 4 728 384 20201281 1099616604 0.51564386766694 1.7240857644719 0.299082492468051 ENST00000602978 23392 KIAA0368 protein_coding
ENST00000522010.1 61 11116 303 20201281 1099616604 9.96571118500858 33.3629635214791 0.29870581426595 ENST00000522010 7419 VDAC3 nonsense_mediated_decay
ENST00000508898.1 52 9476 1539 20201281 1099616604 1.67257582026859 5.59944706351716 0.298703747226428 ENST00000508898 23022 PALLD protein_coding
ENST00000592740.1 18 3298 625 20201281 1099616604 1.42565216532556 4.79876347883885 0.297087400038003 ENST00000592740 NA RP11-618P17.4 protein_coding
ENST00000601581.1 7 1283 574 20201281 1099616604 0.603680625561295 2.03270087910628 0.296984485895788 ENST00000601581 27332 ZNF638 protein_coding
ENST00000352966.5 155 28439 231 20201281 1099616604 33.2155010860782 111.95952631555 0.296674183780151 ENST00000352966 5569 PKIA protein_coding
ENST00000396418.2 155 28439 231 20201281 1099616604 33.2155010860782 111.95952631555 0.296674183780151 ENST00000396418 5569 PKIA protein_coding
ENST00000518467.1 155 28439 231 20201281 1099616604 33.2155010860782 111.95952631555 0.296674183780151 ENST00000518467 5569 PKIA protein_coding
ENST00000453295.1 25 4587 2160 20201281 1099616604 0.572937630741044 1.93122866950735 0.296670011059435 ENST00000453295 114883 OSBPL9 protein_coding
ENST00000340645.5 43 7890 9780 20201281 1099616604 0.2176460005858 0.733663408976379 0.296656474785166 ENST00000340645 2804 GOLGB1 protein_coding
ENST00000393667.3 43 7893 9810 20201281 1099616604 0.21698041648615 0.73169789637271 0.29654372051881 ENST00000393667 2804 GOLGB1 protein_coding
ENST00000539005.1 130 23867 15903 20201281 1099616604 0.404655440387563 1.36482662207714 0.296488531101273 ENST00000539005 23499 MACF1 protein_coding
ENST00000372915.3 130 23869 22167 20201281 1099616604 0.290307008999116 0.979232940255527 0.296463688122421 ENST00000372915 23499 MACF1 protein_coding
ENST00000493412.1 38 6979 405 20201281 1099616604 4.6446143932074 15.6710063332511 0.296382650509964 ENST00000493412 1756 DMD protein_coding
ENST00000360663.5 74 13599 1575 20201281 1099616604 2.32579938787679 7.85208743018009 0.296201412497956 ENST00000360663 5532 PPP3CB protein_coding
ENST00000394829.2 74 13599 1578 20201281 1099616604 2.32137771603672 7.83715950730902 0.296201412497956 ENST00000394829 5532 PPP3CB protein_coding
ENST00000506635.1 3 553 216 20201281 1099616604 0.687525156889253 2.3282525708253 0.295296638133012 ENST00000506635 288 ANK3 protein_coding
ENST00000518949.1 24 4427 732 20201281 1099616604 1.62301020642709 5.49992987160302 0.295096527467912 ENST00000518949 8667 EIF3H protein_coding
ENST00000540671.1 9 1663 3012 20201281 1099616604 0.147913778772987 0.502106672442847 0.294586363597515 ENST00000540671 55667 DENND4C protein_coding
ENST00000355072.5 14 2588 9429 20201281 1099616604 0.0734993486206774 0.249607337202338 0.294459888256798 ENST00000355072 3064 HTT protein_coding
ENST00000540212.1 18 3334 337 20201281 1099616604 2.6440136597284 8.99693132878883 0.29387949769806 ENST00000540212 140461 ASB8 protein_coding
ENST00000510965.1 70 12973 628 20201281 1099616604 5.51771781962076 18.7862235227779 0.293710857476525 ENST00000510965 6414 SEPP1 protein_coding
ENST00000545769.1 12 2226 506 20201281 1099616604 1.17395599911525 4.00067575386121 0.293439426572427 ENST00000545769 55729 ATF7IP protein_coding
ENST00000541056.1 12 2226 508 20201281 1099616604 1.16933412510298 3.98492506191688 0.293439426572427 ENST00000541056 55729 ATF7IP protein_coding
ENST00000591409.1 57 10574 510 20201281 1099616604 5.53255538014411 18.8550566242026 0.293425551055755 ENST00000591409 27335 EIF3K protein_coding
ENST00000526445.1 137 25470 147 20201281 1099616604 46.134341139834 157.568833984658 0.292788491056081 ENST00000526445 9659 PDE4DIP nonsense_mediated_decay
ENST00000369347.4 137 25471 522 20201281 1099616604 12.9918546888038 44.3745747195794 0.292776996081755 ENST00000369347 9659 PDE4DIP protein_coding
ENST00000449975.1 5 930 331 20201281 1099616604 0.747761499939973 2.55513391076078 0.292650610909598 ENST00000449975 23332 CLASP1 protein_coding
ENST00000546652.2 16 2976 609 20201281 1099616604 1.30054019825356 4.44400301851859 0.292650610909598 ENST00000546652 5094 PCBP2 nonsense_mediated_decay
ENST00000540275.1 12 2235 570 20201281 1099616604 1.04214339570582 3.56583614444853 0.292257791297639 ENST00000540275 29940 DSE protein_coding
ENST00000222005.2 21 3912 1137 20201281 1099616604 0.914281475124495 3.12893897097118 0.292201760279368 ENST00000222005 11140 CDC37 protein_coding
